59,383203	10,468903			99,98	87,00	13,60	21,00	83.24	-250.14	43.86	-0.70	-1.10	0.05	-70.17	44115,00	-490.60	102698,00	13,13
59,383211	10,468904			99,96	87,00	13,60	24,00	-91.56	-250.14	-101.83	-0.91	-1.29	-0.07	-68.67	-3.30	-509.79	102930,00	13,36
59,383219	10,468905			99,95	87,00	13,60	23,00	56.58	-250.14	43.15	-0.81	-1.10	0.12	-68.37	0.30	-524.19	103162,00	13,59
59,383227	10,468906			99,93	87,00	13,00	22,00	59.11	-228.32	-84.02	-0.83	-1.12	0.07	-65.37	44105,00	-520.29	103417,00	13,85
59,383235	10,468907			99,93	87,00	13,00	26,00	16.58	-125.92	36.76	-0.94	-1.00	0.12	-66.42	27638,00	-521.94	103649,00	14,08
59,383243	10,468908			99,91	87,00	13,00	26,00	43.25	-31.82	55.11	-0.91	-1.01	0.12	-65.07	16.79	-519.39	103881,00	14,31
59,383251	10,468909			99,90	87,00	13,00	27,00	-7.45	38.69	13.45	-0.87	-1.04	0.09	-65.52	19.64	-518.94	104113,00	14,55
59,383259	10,468910			99,89	87,00	13,00	24,00	60.63	91.33	-15.71	-0.87	-1.08	0.05	-69.27	25.49	-523.89	104345,00	14,78
59,383267	10,468911			99,87	87,00	13,00	23,00	-11.37	130.12	40.90	-0.88	-1.08	0.08	-71.67	44097,00	-532.28	104577,00	15,01
59,383275	10,468912			99,85	87,00	13,00	22,00	-16.31	131.68	44183,00	-0.89	-1.05	0.10	-69.87	13.49	-535.58	104809,00	15,24
59,383283	10,468913			99,84	87,00	13,00	22,00	43960,00	122.87	29.28	-0.90	-1.07	0.15	-69.12	31168,00	-530.93	105041,00	15,47
59,383291	10,468914			99,83	87,00	13,00	21,00	66.55	127.97	-20.31	-0.89	-1.04	0.14	-68.52	12875,00	-520.14	105273,00	15,71
59,383299	10,468915			99,81	86,00	13,00	20,00	-6.67	93.40	31.80	-0.95	-0.99	0.16	-65.22	42156,00	-516.84	105528,00	15,96
59,383307	10,468916			99,80	86,00	13,00	20,00	-88.24	25324,00	-12.82	-0.97	-1.02	0.18	-65.67	14642,00	-516.69	105760,00	16,19
59,383315	10,468917			99,78	86,00	13,00	21,00	23255,00	-108.64	-45.22	-0.94	-1.07	0.15	-68.82	-2.55	-522.54	105992,00	16,42
59,383323	10,468918			99,76	86,00	13,00	22,00	38.70	-194.18	-56.12	-0.91	-1.00	0.15	-69.12	0.75	-530.63	106224,00	16,66
59,383331	10,468919			99,75	86,00	13,00	23,00	30.58	-160.23	13912,00	-0.88	-1.02	0.14	-70.17	14824,00	-533.18	106456,00	16,89
59,383339	10,468920			99,74	86,00	13,00	23,00	25477,00	-81.07	14246,00	-0.89	-0.95	0.14	-67.47	16.49	-528.68	106688,00	17,12
59,383347	10,468921			99,73	86,00	13,00	24,00	-1.79	-0.96	19.74	-0.90	-1.02	0.13	-67.17	16.49	-525.99	106920,00	17,35
59,383355	10,468922			99,71	86,00	13,00	24,00	23255,00	104.90	46722,00	-0.88	-1.06	0.11	-68.22	13.34	-526.74	107152,00	17,58
59,383363	10,468923			99,70	86,00	13,00	24,00	-14.52	161.39	17777,00	-0.90	-1.06	0.12	-67.32	34881,00	-529.43	107384,00	17,82
59,383371	10,468924			99,68	86,00	13,00	22,00	-28.58	143.69	-1.76	-0.91	-1.03	0.15	-68.07	43831,00	-526.29	107638,00	18,07
59,383379	10,468925			99,66	86,00	13,00	22,00	-10.43	84.14	43862,00	-0.95	-1.03	0.17	-68.07	-1.80	-520.59	107870,00	18,30
59,383387	10,468926			99,65	86,00	13,00	22,00	28.99	-15.57	22098,00	-0.98	-1.09	0.17	-68.37	-1.50	-519.99	108102,00	18,53
59,383395	10,468927			99,64	86,00	13,00	22,00	45.42	-94.55	-22.82	-0.92	-1.08	0.17	-68.82	-1.35	-523.74	108334,00	18,77
59,383403	10,468928			99,63	86,00	13,00	22,00	52.32	-115.54	-43.60	-0.91	-1.12	0.13	-69.12	31079,00	-528.53	108566,00	19,00
59,383411	10,468929			99,61	86,00	13,00	23,00	34.34	-83.31	34243,00	-0.93	-1.01	0.14	-68.22	23833,00	-530.63	108798,00	19,23
59,383419	10,468930			99,60	86,00	13,00	23,00	-5.28	-26.20	-17.95	-0.88	-1.02	0.14	-67.02	42156,00	-528.23	109030,00	19,46
59,383427	10,468931			99,59	86,00	13,00	23,00	-8.34	37.31	-12.29	-0.88	-0.98	0.15	-67.77	6.00	-527.79	109262,00	19,69
59,383435	10,468932			99,57	86,00	13,00	23,00	-15.57	96.43	30.99	-0.89	-1.04	0.16	-67.17	44112,00	-526.29	109494,00	19,93
59,383443	10,468933			99,56	86,00	13,00	21,00	-10.34	126.15	-9.95	-0.94	-1.01	0.18	-68.07	29312,00	-523.29	109748,00	20,18
59,383451	10,468934			99,54	86,00	13,00	21,00	-18.46	90.81	26.50	-0.95	-1.05	0.16	-67.02	34700,00	-523.14	109980,00	20,41
59,383459	10,468935			99,53	86,00	13,00	22,00	13.16	-5.11	-10.14	-0.97	-1.04	0.18	-69.12	-1.65	-519.84	110212,00	20,64
59,383467	10,468936			99,52	86,00	13,00	22,00	39.42	-137.85	-42.53	-0.92	-1.06	0.13	-69.72	-1.95	-527.34	110444,00	20,88
59,383475	10,468937			99,50	86,00	13,00	22,00	32752,00	-154.00	-33.98	-0.90	-1.11	0.13	-69.87	25600,00	-532.88	110680,00	21,11
59,383483	10,468938			99,49	86,00	13,00	23,00	-13.04	-113.65	-17.79	-0.89	-0.96	0.15	-69.12	27638,00	-532.43	110912,00	21,34
59,383491	10,468939			99,48	86,00	13,00	23,00	-5.88	-33.39	-19.85	-0.87	-1.04	0.15	-68.37	33117,00	-528.68	111144,00	21,58
59,383499	10,468940			99,47	86,00	13,00	24,00	32.20	61.76	-13.47	-0.90	-0.93	0.16	-67.92	42339,00	-527.64	111376,00	21,81
59,383507	10,468941			99,45	86,00	13,00	23,00	-4.90	107.39	40.00	-0.92	-1.02	0.15	-66.87	9.00	-528.09	111608,00	22,04
59,383515	10,468942			99,44	86,00	13,00	22,00	-11.63	115.68	50.35	-0.89	-1.08	0.17	-67.77	44109,00	-529.58	111862,00	22,29
59,383523	10,468943			99,42	86,00	13,00	22,00	-43.68	67.39	43833,00	-0.93	-0.96	0.22	-68.67	14642,00	-524.79	112094,00	22,53
59,383531	10,468944			99,41	86,00	13,00	22,00	27.66	-28.72	44137,00	-0.98	-0.98	0.21	-69.57	18264,00	-525.69	112326,00	22,76
59,383539	10,468945			99,39	86,00	13,00	22,00	90.50	-112.26	-7.88	-0.91	-1.06	0.16	-69.12	12785,00	-527.34	112558,00	22,99
59,383547	10,468946			99,38	86,00	13,00	22,00	-13.92	-113.65	-35.69	-0.89	-1.06	0.18	-66.87	14732,00	-528.68	112790,00	23,22
59,383555	10,468947			99,37	86,00	13,00	23,00	43984,00	-58.34	-54.95	-0.87	-0.99	0.21	-67.17	25781,00	-527.49	113022,00	23,45
59,383563	10,468948			99,35	86,00	13,00	24,00	-17.33	-3.30	32.61	-0.89	-1.03	0.18	-67.47	44105,00	-526.29	113294,00	23,73
59,383571	10,468949			99,34	86,00	13,00	23,00	-10.85	61.16	-7.16	-0.89	-1.08	0.16	-67.62	31352,00	-529.13	113526,00	23,96
59,383579	10,468950			99,33	86,00	13,00	22,00	-18.09	83.36	48.72	-0.89	-0.97	0.20	-68.97	22160,00	-530.18	113758,00	24,19
59,383587	10,468951			99,31	87,00	13,00	22,00	43906,00	86.99	27.66	-0.89	-1.15	0.20	-68.82	20210,00	-529.13	114012,00	24,44
59,383595	10,468952			99,30	87,00	13,00	22,00	-7.45	71.02	43191,00	-0.91	-1.00	0.20	-67.62	34700,00	-523.74	114244,00	24,68
59,383603	10,468953			99,28	87,00	13,00	22,00	-7.01	46447,00	0.21	-0.95	-0.73	0.20	-68.67	43831,00	-523.29	114476,00	24,91
59,383611	10,468954			99,26	87,00	13,00	22,00	29.48	-55.33	-6.63	-0.94	-0.69	0.23	-68.37	18264,00	-519.69	114708,00	25,14
59,383619	10,468955			99,25	87,00	13,00	22,00	14.20	-61.89	29342,00	-0.91	-0.70	0.23	-68.52	23743,00	-524.34	114940,00	25,37
59,383627	10,468956			99,25	87,00	13,00	23,00	-27.63	-31.98	-39.11	-0.90	-0.83	0.20	-69.42	0.15	-524.94	115172,00	25,60
59,383635	10,468957			99,25	87,00	13,00	23,00	-101.40	-21.79	-27.86	-0.89	-0.88	0.18	-67.32	43955,00	-525.84	115404,00	25,84
59,383643	10,468958			99,24	87,00	13,00	23,00	-22.76	14.50	82.47	-0.89	-0.58	0.25	-69.72	34790,00	-527.94	115636,00	26,07
59,383651	10,468959			99,24	87,00	13,00	23,00	14.69	33.86	-9.40	-0.94	-0.76	0.11	-70.32	23924,00	-533.63	115868,00	26,30
59,383659	10,468960			99,23	87,00	13,00	22,00	-26.05	45.71	38.92	-0.88	-1.09	0.17	-68.67	29221,00	-525.39	116123,00	26,56
59,383667	10,468961			99,23	87,00	13,00	22,00	57.16	50.29	23.80	-0.94	-1.06	0.17	-67.17	11018,00	-525.69	116355,00	26,79
59,383675	10,468962			99,24	87,00	13,00	22,00	-71.57	44135,00	36251,00	-0.95	-1.00	0.19	-67.17	29221,00	-524.79	116587,00	27,02
59,383683	10,468963			99,23	87,00	13,00	22,00	51.63	18507,00	-8.15	-0.99	-0.98	0.21	-67.62	16497,00	-523.74	116819,00	27,25
59,383691	10,468964			99,23	87,00	13,00	23,00	-63.77	-29.74	56.02	-0.93	-0.99	0.20	-68.07	18264,00	-524.49	117051,00	27,48
59,383699	10,468965			99,24	87,00	13,00	22,00	60.82	-16.02	-21.83	-0.90	-1.09	0.19	-68.22	23743,00	-527.94	117283,00	27,72
59,383707	10,468966			99,24	87,00	13,00	22,00	-39.86	-17.82	-2.66	-0.95	-1.05	0.21	-67.77	22068,00	-525.39	117515,00	27,95
59,383715	10,468967			99,24	87,00	13,00	22,00	35.30	-14.02	46722,00	-0.96	-1.04	0.21	-67.02	16589,00	-525.54	117747,00	28,18
59,383723	10,468968			99,24	87,00	13,00	22,00	-48.67	25020,00	47058,00	-0.83	-1.07	0.16	-69.12	34700,00	-527.04	117979,00	28,41
59,383731	10,468969			99,24	86,00	13,00	22,00	62.84	31.69	-91.57	-0.87	-1.15	0.15	-68.67	0.30	-525.09	118233,00	28,67
59,383739	10,468970			99,23	86,00	13,00	23,00	-9.91	43948,00	-32.81	-1.00	-0.95	0.17	-66.87	21976,00	-525.39	118465,00	28,90
59,383747	10,468971			99,24	86,00	13,00	23,00	-51.82	42248,00	121.89	-0.90	-1.05	0.23	-67.92	-0.75	-521.34	118696,00	29,13
59,383755	10,468972			99,24	86,00	13,00	22,00	-18.72	14.43	42186,00	-0.79	-1.15	0.19	-68.22	-0.75	-521.94	118929,00	29,36
59,383763	10,468973			99,23	86,00	13,00	22,00	68.84	46661,00	-104.81	-0.96	-1.04	0.17	-67.92	12875,00	-527.94	119161,00	29,59
59,383771	10,468974			99,24	86,00	13,00	22,00	64.84	-10.99	-8.87	-0.96	-1.08	0.19	-67.47	43922,00	-525.69	119393,00	29,83
59,383779	10,468975			99,24	86,00	13,00	21,00	65.34	14.69	-67.73	-0.95	-1.13	0.14	-65.82	42064,00	-525.54	119624,00	30,06
59,383787	10,468976			99,25	86,00	13,00	22,00	62.55	26.87	-180.40	-1.10	-0.85	0.17	-68.22	45870,00	-525.54	119856,00	30,29
59,383795	10,468977			99,24	86,00	13,00	23,00	-60.82	16497,00	250.13	-0.91	-0.85	0.30	-66.57	11110,00	-523.29	120088,00	30,52
59,383803	10,468978			99,24	86,00	13,00	22,00	-48.08	43969,00	250.13	-1.10	-0.89	0.16	-67.77	14824,00	-525.69	120423,00	30,86
59,383811	10,468979			99,24	86,00	13,00	19,00	-129.89	-21.88	135.21	-0.63	-0.94	0.30	-72.87	-11.10	-512.79	120655,00	31,09
59,383819	10,468980			99,25	86,00	13,00	20,00	199.01	26.17	-250.14	-1.17	-1.08	0.16	-66.87	6.00	-521.19	120887,00	31,32
59,383827	10,468981			99,24	86,00	13,00	23,00	-46.24	-71.22	168.96	-1.20	-0.74	0.15	-68.67	47453,00	-530.18	121119,00	31,55
59,383835	10,468982			99,24	86,00	13,00	21,00	-5.18	-52.20	109.21	-0.62	-1.09	0.26	-70.47	-7.80	-521.19	121351,00	31,78
59,383843	10,468983			99,24	86,00	13,00	18,00	44153,00	34.38	-250.14	-1.02	-1.09	0.14	-68.67	9.00	-531.68	121583,00	32,02
59,383851	10,468984			99,25	86,00	13,00	22,00	-90.08	-1.31	250.13	-1.16	-0.87	0.19	-67.47	21885,00	-528.98	121815,00	32,25
59,383859	10,468985			99,24	86,00	13,00	19,00	64.38	49.33	-76.64	-0.39	-1.61	0.17	-73.62	-12.44	-521.64	122047,00	32,48
59,383867	10,468986			99,24	86,00	13,00	21,00	72.61	23.66	-76.18	-0.99	-0.07	0.28	-68.52	14.54	-532.13	122279,00	32,71
59,383875	10,468987			99,25	86,00	13,00	21,00	-89.37	15.71	-205.95	-0.99	-0.17	0.39	-71.07	-6.00	-518.19	122534,00	32,97
59,383883	10,468988			99,25	86,00	13,00	25,00	-165.59	-105.27	205.85	-1.02	-0.60	-0.18	-109.16	-9.60	-552.67	122766,00	33,20
59,383891	10,468989			99,26	86,00	13,00	21,00	102.29	-79.94	-229.71	-0.87	-0.46	0.22	-89.81	-1.95	-554.32	122998,00	33,43
59,383899	10,468990			99,27	86,00	13,00	20,00	249.95	-19.91	-80.78	-1.26	-1.01	0.07	-79.62	24016,00	-548.63	123230,00	33,66
59,383907	10,468991			99,29	86,00	13,00	20,00	153.97	-3.37	-182.02	-1.20	-1.96	0.25	-68.22	42339,00	-536.03	123462,00	33,89
59,383915	10,468992			99,31	86,00	13,00	19,00	131.74	28095,00	46478,00	-1.00	-1.18	0.06	-70.47	16.49	-535.28	123694,00	34,13
59,383923	10,468993			99,32	86,00	13,00	18,00	15.16	-31.98	43851,00	-0.93	-1.13	0.09	-68.97	13.79	-531.98	123926,00	34,36
59,383931	10,468994			99,33	86,00	13,00	19,00	-42.90	-50.92	-68.00	-0.92	-1.15	0.12	-68.37	9.00	-528.98	124158,00	34,59
59,383939	10,468995			99,34	86,00	13,00	22,00	-11.07	-55.40	-50.72	-0.93	-1.09	0.14	-68.22	16497,00	-529.13	124390,00	34,82
59,383947	10,468996			99,35	86,00	13,00	24,00	29221,00	-48.92	-23.18	-0.93	-1.03	0.14	-68.82	27454,00	-531.23	124644,00	35,08
59,383955	10,468997			99,36	86,00	13,00	24,00	46.41	-29.39	43.77	-0.94	-1.10	0.13	-66.72	34973,00	-525.24	124876,00	35,31
59,383963	10,468998			99,36	86,00	13,00	23,00	20.64	-14.70	16193,00	-0.95	-1.01	0.15	-65.52	15.14	-519.84	125108,00	35,54
59,383971	10,468999			99,38	86,00	13,00	21,00	-41.07	19419,00	11597,00	-0.95	-1.06	0.16	-65.67	20.69	-522.09	125340,00	35,77
59,383979	10,469000			99,38	86,00	13,00	21,00	-89.71	33543,00	-25.60	-0.94	-1.09	0.13	-71.82	19.94	-534.53	125572,00	36,00
59,383987	10,469001			99,39	86,00	13,00	22,00	-53.15	46.05	-4.46	-0.94	-0.96	0.12	-77.37	19.19	-543.98	125808,00	36,24
59,383995	10,469002			99,39	86,00	13,00	22,00	73.21	48.12	87.97	-0.97	-1.05	0.11	-75.57	14.99	-544.58	126041,00	36,47
59,384003	10,469003			99,40	86,00	13,00	22,00	90.35	45.44	16.96	-0.96	-1.19	0.09	-67.47	25873,00	-532.88	126273,00	36,71
59,384011	10,469004			99,42	86,00	13,00	21,00	103.24	24047,00	-1.22	-0.95	-1.07	0.13	-64.02	42339,00	-515.64	126505,00	36,94
59,384019	10,469005			99,42	86,00	13,00	19,00	-35.91	-11.76	16.78	-0.95	-1.01	0.16	-65.52	16407,00	-509.64	126759,00	37,19
59,384027	10,469006			99,43	86,00	13,00	18,00	-60.64	-8.56	16.50	-0.93	-1.23	0.13	-63.42	31352,00	-517.44	126991,00	37,42
59,384035	10,469007			99,44	86,00	13,00	20,00	-77.48	15008,00	-25.34	-0.93	-1.19	0.12	-66.42	31352,00	-529.13	127223,00	37,66
59,384043	10,469008			99,45	86,00	13,00	22,00	-32.27	-18.15	41.44	-0.95	-1.12	0.12	-68.97	11202,00	-533.18	127455,00	37,89
59,384051	10,469009			99,46	86,00	13,00	22,00	44068,00	-36.40	-18.69	-0.94	-1.17	0.11	-67.92	27638,00	-534.53	127687,00	38,12
59,384059	10,469010			99,47	86,00	13,00	22,00	44048,00	-38.12	-37.48	-0.94	-1.05	0.13	-68.07	44105,00	-528.09	127919,00	38,35
59,384067	10,469011			99,48	86,00	13,00	22,00	-4.40	-30.79	-22.18	-0.95	-0.93	0.16	-64.62	43961,00	-523.74	128151,00	38,58
59,384075	10,469012			99,47	86,00	13,00	23,00	-27.21	-25.94	-3.47	-0.94	-1.02	0.15	-65.67	29403,00	-528.09	128383,00	38,82
59,384083	10,469013			99,48	86,00	13,00	24,00	-62.90	-5.71	-5.63	-0.95	-1.03	0.13	-70.62	16681,00	-534.23	128615,00	39,05
59,384091	10,469014			99,49	86,00	13,00	24,00	43955,00	11720,00	-5.89	-0.95	-1.06	0.12	-72.27	9.00	-540.98	128869,00	39,30
59,384099	10,469015			99,50	86,00	13,00	23,00	44.58	-11.85	-13.63	-0.95	-1.09	0.12	-70.77	14.99	-534.08	129101,00	39,53
59,384107	10,469016			99,51	86,00	13,00	22,00	61.16	-59.11	-14.81	-0.95	-1.04	0.15	-66.42	43940,00	-522.24	129333,00	39,77
59,384115	10,469017			99,52	86,00	13,00	21,00	-12.87	-47.56	-2.84	-0.95	-0.97	0.16	-66.12	19.34	-515.04	129565,00	40,00
59,384123	10,469018			99,52	86,00	13,00	22,00	-33.13	-22.31	57.82	-0.93	-1.12	0.14	-65.82	19.64	-519.24	129797,00	40,23
59,384131	10,469019			99,52	86,00	13,00	22,00	-5.45	28.50	38.02	-0.94	-1.12	0.13	-69.12	24.74	-526.14	130029,00	40,46
59,384139	10,469020			99,53	86,00	13,00	22,00	-20.03	46.31	63.04	-0.95	-1.08	0.13	-70.47	23.99	-530.78	130261,00	40,69
59,384147	10,469021			99,54	86,00	13,00	21,00	23.60	25.91	41.97	-0.96	-1.04	0.13	-67.92	22.34	-527.94	130493,00	40,93
59,384155	10,469022			99,55	86,00	13,00	22,00	-9.54	-17.31	26.58	-0.95	-1.03	0.14	-66.87	17.39	-524.19	130725,00	41,16
59,384163	10,469023			99,55	87,00	13,00	23,00	-40.14	-37.18	-29.21	-0.93	-1.06	0.14	-64.77	32843,00	-520.89	130979,00	41,41
59,384171	10,469024			99,56	87,00	13,00	24,00	-9.30	-10.81	31.71	-0.93	-1.07	0.13	-65.67	15.29	-524.79	131211,00	41,64
59,384179	10,469025			99,57	87,00	13,00	23,00	-7.89	44135,00	22.81	-0.94	-1.06	0.14	-66.42	19.34	-525.24	131443,00	41,88
59,384187	10,469026			99,57	87,00	13,00	23,00	-44.06	48.21	-69.53	-0.96	-0.98	0.13	-68.52	21.74	-525.84	131675,00	42,11
